LINK_ID,F_NODE,T_NODE,L1,L2,L3,L4,L5,L6,CHK
3880782400,3880290400,3880290300,3880780900,3880782200, , , , ,1
3880782500,3880290300,3880290400,3880780300,3880780700, , , , ,1
3880782600,3880291300,3880000703,3880002106,3880002206, , , , ,1
3880782700,3880000703,3880291300,3880838200, , , , , ,1
3880782800,3880042601,3880042401,3880838100,3880128702,3880128802, , , ,1
3880782900,3880042401,3880042601,3880128102,3880128202, , , , ,1
3880783000,3880291200,3880042900,3880128600,3880128701,3880138300, , , ,1
3880783100,3880042900,3880291200,3880783000, , , , , ,2
3880783200,3880291400,3880043701,3880127502,3880127602, , , , ,1
3880783300,3880043701,3880291400,3880783500,3880785300, , , , ,1
3880783400,3880291500,3880291400,3880783200,3880785300, , , , ,1
3880783500,3880291400,3880291500,3880783700,3880784400, , , , ,1
3880783600,3880291600,3880291500,3880783400,3880784400, , , , ,1
3880783700,3880291500,3880291600,3880783900,3880784600, , , , ,1
3880783800,3880291700,3880291600,3880783600,3880784600, , , , ,1
3880783900,3880291600,3880291700,3880784100,3880838400, , , , ,1
3880784000,3880291800,3880291700,3880783800,3880838400, , , , ,1
3880784100,3880291700,3880291800,3880784800,3880785100, , , , ,1
3880784200,3880291000,3880290700,3880784500,3880838700, , , , ,1
3880784300,3880290700,3880291000,3880784700,3880838500, , , , ,1
3880784400,3880291500,3880290700,3880784300,3880838700, , , , ,1
3880784500,3880290700,3880291500,3880783400,3880783700, , , , ,1
3880785900,3880292100,3880292200,3880780800,3880786300, , , , ,1
3880786000,3880292500,3880292000,3880785700,3880785400,3880838800, , , ,1
3880786100,3880292000,3880292500,3880786700,3880788300, , , , ,1
3880786200,3880292300,3880292200,3880780800,3880785800, , , , ,1
3880786300,3880292200,3880292300,3880786500,3880787100, , , , ,1
3880786400,3880292400,3880292300,3880786200,3880787100, , , , ,1
3880786500,3880292300,3880292400,3880786900,3880839000, , , , ,1
3880786600,3880292600,3880292500,3880786000,3880788300, , , , ,1
3880786700,3880292500,3880292600,3880786800,3880787700,3880839300, , , ,1
3880786800,3880292600,3880292400,3880786400,3880839000, , , , ,1
3880786900,3880292400,3880292600,3880786600,3880787700,3880839300, , , ,1
3880787000,3880292700,3880292300,3880786200,3880786500, , , , ,1
3880787100,3880292300,3880292700,3880787300,3880839200, , , , ,1
3880787200,3880292800,3880292700,3880787000,3880839200, , , , ,1
3880787300,3880292700,3880292800,3880787500,3880788500, , , , ,1
3880787400,3880292900,3880292800,3880787200,3880788500, , , , ,1
3880787500,3880292800,3880292900,3880787600,3880787900, , , , ,1
3880787600,3880292900,3880292600,3880786600,3880786800,3880839300, , , ,1
3880787700,3880292600,3880292900,3880787400,3880787900, , , , ,1
3880787800,3880293000,3880292900,3880787400,3880787600, , , , ,1
3880787900,3880292900,3880293000,3880788100,3880789100,3880839500, , , ,1
3880788000,3880293100,3880293000,3880787800,3880789100,3880839500, , , ,1
3880788100,3880293000,3880293100,3880788200,3880789300, , , , ,1
3880788200,3880293100,3880292500,3880786000,3880786700, , , , ,1
3880788300,3880292500,3880293100,3880788000,3880789300, , , , ,1
3880788400,3880293200,3880292800,3880787200,3880787500, , , , ,1
3880788500,3880292800,3880293200,3880788700,3880839400, , , , ,1
3880788600,3880293300,3880293200,3880788400,3880839400, , , , ,1
3880788700,3880293200,3880293300,3880788900,3880789500, , , , ,1
3880788800,3880293400,3880293300,3880788600,3880789500, , , , ,1
3880788900,3880293300,3880293400,3880789000,3880789900, , , , ,1
3880789000,3880293400,3880293000,3880787800,3880788100,3880839500, , , ,1
3880789100,3880293000,3880293400,3880788800,3880789900, , , , ,1
3880789200,3880293500,3880293100,3880788000,3880788200, , , , ,1
3880789300,3880293100,3880293500,3880790500,3880839700, , , , ,1
3880789400,3880293600,3880293300,3880788600,3880788900, , , , ,1
3880790800,3880294100,3880294000,3880791100,3880792700,3880840000, , , ,1
3880790900,3880294000,3880294100,3880791300,3880790400, , , , ,1
3880791000,3880294200,3880294000,3880790900,3880792700,3880840000, , , ,1
3880791100,3880294000,3880294200,3880792100,3880790600, , , , ,1
3880791200,3880294300,3880294100,3880790800,3880790400, , , , ,1
3880791300,3880294100,3880294300,3880791400,3880791700, , , , ,1
3880791400,3880294300,3880001400,3880002205,3880003701, , , , ,1
3880791500,3880001400,3880294300,3880791200,3880791700, , , , ,1
3880791600,3880294400,3880294300,3880791200,3880791400, , , , ,1
3880791700,3880294300,3880294400,3880791900,3880792500, , , , ,1
3880791800,3880294500,3880294400,3880791600,3880792500, , , , ,1
3880791900,3880294400,3880294500,3880792000,3880792300, , , , ,1
3880792000,3880294500,3880294200,3880791000,3880790600, , , , ,1
3880792100,3880294200,3880294500,3880791800,3880792300, , , , ,1
3880792200,3880294600,3880294500,3880791800,3880792000, , , , ,1
3880792300,3880294500,3880294600,3880792400,3880792600, , , , ,1
3880792400,3880294600,3880294400,3880791600,3880791900, , , , ,1
3880792500,3880294400,3880294600,3880792200,3880792600, , , , ,1
3880792600,3880294600,3880294000,3880790900,3880791100,3880840000, , , ,1
3880792700,3880294000,3880294600,3880792200,3880792400, , , , ,1
3880793000,3880294700,3880207900,3880572400,3880572700, , , , ,1
3880793100,3880207900,3880294700,3880793200,3880840200, , , , ,1
3880793200,3880294700,3880207800,3880571400,3880571600, , , , ,1
3880793300,3880207800,3880294700,3880793000,3880840200, , , , ,1
3880793400,3880200900,3880041201,3880317602,3880317702, , , , ,1
3880793500,3880041201,3880200900,3880793400, , , , , ,2
3880793600,3880201100,3880201000,3880793700, , , , , ,2
1370326100,1370014700,3880000100,3880000300, , , , , ,1
1370326200,3880000100,1370014700,1370326100, , , , , ,2
1400011300,1400005200,1400020000,3880841200, , , , , ,1
1400011400,1400020000,1400005200,1400011300, , , , , ,2
1400012300,1400006000,1400005900,1400012400, , , , , ,2
1400012400,1400005900,1400006000,3880841500, , , , , ,1
1400102000,1400019700,3880122800,3880317701,3880318000,3880318300, , , ,1
1450051702,1450019101,1450019200,1450051900, , , , , ,1
1450051801,1450019200,1450019101,1451197101,1451066300, , , , ,1
1450051900,1450019200,1450019300,3880318100, , , , , ,1
1450052000,1450019300,1450019200,1450051801, , , , , ,1
1451066200,1450416000,1450019101,1451197101,1450051702, , , , ,1
1451066300,1450019101,1450416000,1451066500,1451076100, , , , ,1
1451066400,1450416200,1450416000,1451066200,1451076100, , , , ,1
1451066500,1450416000,1450416200,1451077100,1451077300, , , , ,1
1451076000,1450416100,1450416000,1451066200,1451066500, , , , ,1
1451076100,1450416000,1450416100,1451076000, , , , , ,2
1451077000,1450416400,1450416200,1451066400,1451077300, , , , ,1
1451077100,1450416200,1450416400,3880840500, , , , , ,1
1451077200,1450416300,1450416200,1451066400,1451077100, , , , ,1
1451077300,1450416200,1450416300,1451077200, , , , , ,2
3880785700,3880292000,3880292100,3880780600,3880785900,3880839100, , , ,1
3880830900,3880156701,3880281100,3880759400, , , , , ,1
3880793700,3880201000,3880201100,3860428300, , , , , ,1
3880793800,3880201200,3880013212,3880027705,3880027805, , , , ,1
3880793900,3880013212,3880201200,3880793800, , , , , ,2
3880794000,3880202900,3880202700,3880558800,3880559100, , , , ,1
3880794100,3880202700,3880202900,3880554800,3880561700, , , , ,1
3880794200,3880203300,3880057301,3880142603,3880142702, , , , ,1
3880794300,3880057301,3880203300,3880552100,3880560200,3880562100, , , ,1
3880794400,3880204100,3880057103,3880156603,3880156702,3880554500, , , ,1
3880794500,3880057103,3880204100,3880561600,3880561900,3880562000, , , ,1
3880794600,3880205100,3880057004,3880141309,3880141408, , , , ,1
3880794700,3880057004,3880205100,3880563800,3880565400, , , , ,1
3880794800,3880205200,3880057005,3880141310,3880141410, , , , ,1
3880794900,3880057005,3880205200,3880565900,3880566100, , , , ,1
3880795000,3880206100,3880014000,3880030403,3880030900,3880141800, , , ,1
3880795100,3880014000,3880206100,3880567400,3880567600, , , , ,1
3880795200,3880206200,3880013500,3880029500,3880029800,3880572900, , , ,1
3880795300,3880013500,3880206200,3880795900,3880572100,3880572300, , , ,1
3880795400,3880206500,3880013801,3880142103,3880142202, , , , ,1
3880795500,3880013801,3880206500,3880569300,3880569500, , , , ,1
3880795600,3880206700,3880013802,3880142104,3880142204, , , , ,1
3880795700,3880013802,3880206700,3880569700,3880569400, , , , ,1
3880795800,3880207100,3880206200,3880795200,3880572100,3880572300, , , ,1
3880800400,3880220600,3880220500,3880604400,3880605300, , , , ,1
3880795900,3880206200,3880207100,3880570600,3880570900, , , , ,1
3880796000,3880208300,3880208100,3880573000,3880573300, , , , ,1
3880796100,3880208100,3880208300,3880573500,3880573700, , , , ,1
3880796200,3880208700,3880208500,3880573600,3880573900, , , , ,1
3880796300,3880208500,3880208700,3880568700,3880568900, , , , ,1
3880796400,3880209100,3880012704,3880105605,3880105704, , , , ,1
3880796500,3880012704,3880209100,3880796400, , , , , ,2
3880796600,3880209700,3880012905,3880028509,3880028609, , , , ,1
3880796700,3880012905,3880209700,3880576100,3880576900, , , , ,1
3880796800,3880210300,3880210000,3880578700,3880568500,3880575000, , , ,1
3880796900,3880210000,3880210300,3880577000,3880577500,3880577900, , , ,1
3880797000,3880210600,3880210400,3880578000,3880577200,3880577800, , , ,1
3880797100,3880210400,3880210600,3880797200,3880578400, , , , ,1
3880797200,3880210600,3880209600,3880575800,3880576300, , , , ,1
3880797300,3880209600,3880210600,3880797000,3880578400, , , , ,1
3880797400,3880210900,3880210800,3880578800,3880579000, , , , ,1
3880797500,3880210800,3880210900,3880579200,3880579500, , , , ,1
3880800500,3880220500,3880220600,3880605100,3880605700, , , , ,1
3880797600,3880211400,3880211200,3880580400,3880580700, , , , ,1
3880797700,3880211200,3880211400,3880797600, , , , , ,2
3880797800,3880211900,3880011613,3880027317,3880027417, , , , ,1
3880797900,3880011613,3880211900,3880581700,3880581900, , , , ,1
3880798000,3880212300,3880056002,3880145004,3880144904, , , , ,1
3880798100,3880056002,3880212300,3880798000, , , , , ,2
3880798200,3880212400,3880056000,3880145103,3880583000,3880145003, , , ,1
3880798300,3880056000,3880212400,3880582700,3880584800, , , , ,1
3880798400,3880213300,3880054802,3880145104,3880145204, , , , ,1
3880798500,3880054802,3880213300,3880585000,3880585300, , , , ,1
3880798600,3880222400,3880213600,3880800700,3880582200, , , , ,1
3880798700,3880213600,3880222400,3880798600, , , , , ,2
3880798800,3880213700,3880043802,3880006307,3880006407, , , , ,1
3880798900,3880043802,3880213700,3880799300,3880586100, , , , ,1
3880799000,3880213900,3880006703,3880012709,3880012809, , , , ,1
3880799100,3880006703,3880213900,3880586000,3880586300, , , , ,1
3880799200,3880214100,3880213700,3880798800,3880586100, , , , ,1
3880799300,3880213700,3880214100,3880586500,3880587300, , , , ,1
3880799400,3880215700,3880214600,3880587600,3880590900,3880591900, , , ,1
3880799500,3880214600,3880215700,3880591000,3880591200,3880591400, , , ,1
3880799600,3880216000,3880009200,3880020400,3880103900, , , , ,1
3880799700,3880009200,3880216000,3880588300,3880593000, , , , ,1
3880799800,3880217800,3880009710,3880022817,3880022717, , , , ,1
3880799900,3880009710,3880217800,3880800100,3880597100, , , , ,1
3880800000,3880217900,3880217800,3880799800,3880597100, , , , ,1
3880800100,3880217800,3880217900,3880800000, , , , , ,2
3880800600,3880222200,3880213600,3880798700,3880582200, , , , ,1
3880800700,3880213600,3880222200,3880609200,3880609400, , , , ,1
3880800800,3880222500,3880010106,3880023213,3880023112, , , , ,1
3880800900,3880010106,3880222500,3880609700, , , , , ,1
3880801000,3880222700,3880054700,3880145400,3880145501, , , , ,1
3880801100,3880054700,3880222700,3880611400,3880611700, , , , ,1
3880801200,3880222800,3880054500,3880145601,3880145701, , , , ,1
3880801300,3880054500,3880222800,3880611600,3880611900,3880684100, , , ,1
3880801400,3880223200,3880223100,3880612200,3880613300, , , , ,1
3880801500,3880223100,3880223200,3880612700,3880613700, , , , ,1
3880801600,3880224000,3880223900,3880612400, , , , , ,1
3880801700,3880223900,3880224000,3880801900, , , , , ,1
3880801800,3880224100,3880224000,3880801600, , , , , ,1
3880801900,3880224000,3880224100,3880802000,3880614500, , , , ,1
3880802000,3880224100,3880049700,3880123600,3880123700, , , , ,1
3880802100,3880049700,3880224100,3880801800,3880614500, , , , ,1
3880802200,3880224300,3880049800,3880146302,3880146400, , , , ,1
3880802300,3880049800,3880224300,3880802200, , , , , ,2
3880816400,3880251300,3880009601,3880021902,3880022002, , , , ,1
3880816500,3880009601,3880251300,3880685400,3880686900,3880687100, , , ,1
3880816600,3880251900,3880251800,3880685000,3880685300,3880686100, , , ,1
3880816700,3880251800,3880251900,3880857301, , , , , ,1
3880816800,3880254100,3880253400,3880689600,3880689900, , , , ,1
3880816900,3880253400,3880254100,3880691600,3880691900, , , , ,1
3880817000,3880255300,3880254300,3880692600,3880692900, , , , ,1
3880817100,3880254300,3880255300,3880692400, , , , , ,1
3880831000,3880281200,3880157802,3880402904,3880403004, , , , ,1
3880817200,3880256200,3880052500,3880114500,3880114601, , , , ,1
3880817300,3880052500,3880256200,3880696800,3880697100, , , , ,1
3880817400,3880256400,3880052100,3880110700, , , , , ,1
3880817500,3880052100,3880256400,3880697300,3880698900, , , , ,1
3880817600,3880257200,3880256500,3880697200,3880697500, , , , ,1
3880817700,3880256500,3880257200,3880817900,3880699000, , , , ,1
3880817800,3880257400,3880257200,3880817600,3880699000, , , , ,1
3880817900,3880257200,3880257400,3880817800, , , , , ,2
3880818000,3880257900,3880052301,3880140502,3880140602, , , , ,1
3880818100,3880052301,3880257900,3880700000,3880701100, , , , ,1
3880818200,3880258000,3880052302,3880114602,3880114702, , , , ,1
3880818300,3880052302,3880258000,3880701300,3880700400,3880701000, , , ,1
3880818400,3880258400,3880007900,3880015803,3880017900,3880111400, , , ,1
3880818500,3880007900,3880258400,3880818700,3880701900, , , , ,1
3880818600,3880258500,3880258400,3880818400,3880701900, , , , ,1
3880818700,3880258400,3880258500,3880818900,3880700300, , , , ,1
3880818800,3880258600,3880258500,3880818600,3880700300, , , , ,1
3880818900,3880258500,3880258600,3880818800, , , , , ,2
3880819000,3880259500,3880006402,3880015704,3880015804, , , , ,1
3880819100,3880006402,3880259500,3880702600,3880702800, , , , ,1
3880819200,3880259600,3880006403,3880015806,3880015706, , , , ,1
3880819300,3880006403,3880259600,3880819200, , , , , ,2
3880819400,3880259700,3880052001,3880140702,3880140802, , , , ,1
3880819500,3880052001,3880259700,3880819400, , , , , ,2
3880819600,3880259800,3880007401,3880111002,3880111103, , , , ,1
3880819700,3880007401,3880259800,3880819600, , , , , ,2
3880819800,3880259900,3880007404,3880111008,3880111108, , , , ,1
3880819900,3880007404,3880259900,3880820000,3880709700, , , , ,1
3880820000,3880259900,3880051704,3880110808,3880110908, , , , ,1
3880820100,3880051704,3880259900,3880819800,3880709700, , , , ,1
3880820200,3880260100,3880260000,3880703800,3880708300,3880704900, , , ,1
3880820300,3880260000,3880260100,3880704000,3880708500,3880705700, , , ,1
3880820400,3880260400,3880260200,3880704800, , , , , ,1
3880820500,3880260200,3880260400,3880706300,3880705400, , , , ,1
3880820600,3880260500,3880260300,3880704200,3880707300,3880705500, , , ,1
3880820700,3880260300,3880260500,3880706100,3880707900, , , , ,1
3880820800,3880260900,3880260700,3880706200,3880708200,3880708700, , , ,1
3880820900,3880260700,3880260900,3880706400,3880708400,3880708900, , , ,1
3880821000,3880261500,3880051701,3880110907,3880110803,3880710700, , , ,1
3880821100,3880051701,3880261500,3880821300,3880708100,3880709100, , , ,1
3880821200,3880261700,3880261500,3880821000,3880708100,3880709100, , , ,1
3880821300,3880261500,3880261700,3880821500,3880709400,3880704600, , , ,1
3880821400,3880262100,3880261700,3880821200,3880709400,3880704600, , , ,1
3880821500,3880261700,3880262100,3880821600,3880710000,3880710200, , , ,1
3880821600,3880262100,3880261600,3880707800,3880709000,3880709200, , , ,1
3880821700,3880261600,3880262100,3880821400,3880710000,3880710200, , , ,1
3880821800,3880263300,3880263200,3880713000,3880713400,3880713900, , , ,1
3880821900,3880263200,3880263300,3880713200,3880713700, , , , ,1
3880822000,3880263400,3880263000,3880712400,3880712700, , , , ,1
3880822100,3880263000,3880263400,3880822200,3880713600,3880713800, , , ,1
3880822200,3880263400,3880262800,3880712000,3880712300, , , , ,1
3880822300,3880262800,3880263400,3880822000,3880713600,3880713800, , , ,1
3880822400,3880263500,3880050503,3880110104,3880110204, , , , ,1
3880822500,3880050503,3880263500,3880822400, , , , , ,2
3880822600,3880263700,3880050202,3880114904,3880115004,3880715100, , , ,1
3880822700,3880050202,3880263700,3880822600, , , , , ,2
3880822800,3880263800,3880050201,3880114903,3880115002, , , , ,1
3880822900,3880050201,3880263800,3880714700,3880714900, , , , ,1
3880831100,3880157802,3880281200,3880760900,3880761100, , , , ,1
3880823000,3880264500,3880006101,3880013902,3880014002,3880715900, , , ,1
3880823100,3880006101,3880264500,3880823000, , , , , ,2
3880823200,3880264600,3880005800,3880012006,3880013100, , , , ,1
3880824200,3880265500,3880265100,3880823900,3880716400, , , , ,1
3880824300,3880265100,3880265500,3880824500,3880717200, , , , ,1
3880824400,3880265600,3880265500,3880824200,3880717200, , , , ,1
3880824500,3880265500,3880265600,3880824400, , , , , ,2
3880824600,3880266000,3880265700,3880717400,3880717700,3880722700, , , ,1
3880824700,3880265700,3880266000,3880719600,3880719900, , , , ,1
3880824800,3880266800,3880266600,3880720200,3880726300, , , , ,1
3880824900,3880266600,3880266800,3880720400,3880727900, , , , ,1
3880825000,3880268800,3880268600,3880724600,3880725800,3880729500, , , ,1
